# COLMAP_ID X Y Z
2121 5.67445 66.3506 991.089
2115 414.964 -477.416 3445.94
2111 -115.639 241.176 587.33
2106 -334.085 171.17 758.321
2103 -489.407 44.4509 1082.46
2097 67.6319 -366.261 4166.48
2092 -60.724 146.9 152.916
2087 -493.38 153.715 715.997
2078 -147.329 -6.72779 1714.04
2076 313.575 -61.3073 1107.05
2070 1.04662 105.433 1459.47
2063 -60.4761 -218.949 3236.75
2060 517.524 -499.886 3564.92
2058 1064.25 -113.414 2867.33
2055 531.4 -490.091 3531.01
2054 580.158 -498.77 3374.07
2051 527.085 -506.796 3553.68
2048 -325.767 118.616 921.449
2042 -417.477 219.802 306.595
2039 24.4877 -290.807 566.862
2034 -54.9698 143.929 867.751
2028 -74.6805 51.3999 157.36
2027 -316.181 157.261 783.407
2023 142.674 -269.875 563.373
2021 -424.118 207.874 320.619
2014 -220.822 60.1372 1005.47
2011 -239.74 59.9776 1146.65
2009 -707.938 -48.25 1434.8
2003 -72.3741 67.4016 1063.81
1998 -618.429 -97.2073 1619.42
1993 -1333.33 -395.661 4060.55
1991 -374.502 218.878 273.516
1990 -119.764 245.654 572.982
1988 -410.125 188.838 612.482
1986 -512.88 50.5848 908.703
1982 -594.925 45.3933 1096.66
1976 532.602 -202.221 2298.44
1973 502.161 -388.04 3358.06
1972 262.732 -425.147 3173.88
1968 -489.203 197.343 570.225
1966 -477.87 186.949 562.377
1965 24.1215 77.6575 132.722
1964 -459.108 188.387 609.183
1959 -97.5037 49.7574 154.022
1953 -421.022 48.745 1026.05
1950 -676.546 2.92779 1403
1944 286.552 -450.538 3230.36
1943 547.638 -480.442 3504.57
1938 -51.7873 78.6794 152.135
1935 -99.1022 114.586 298.316
1934 -398.766 182.247 680.191
1930 -261.421 62.4576 994.94
1929 -415.034 55.1381 1108.23
1924 -13.7898 55.1191 1079.65
1920 408.88 -45.8719 1426.89
1915 -592.841 -252.422 3084.19
1906 553.161 -482.191 3407.61
1904 542.464 -501.513 3455.13
1903 56.4092 -290.905 567.566
1898 -299.018 59.5536 981.194
1896 -0.909852 67.1454 1152.23
1895 -72.9397 69.2456 1201.48
1893 -679.939 4.92735 1368.44
1890 -62.8436 -29.2027 1763.75
1886 -599.696 -132.221 1852.55
1885 -602.99 -132.079 1871.22
1884 -181.88 -135.346 1299.2
1879 540.191 -425.974 3442.55
1878 570.903 -438.709 3353.56
1877 602.946 -458.295 3401.85
1876 517.836 -478.902 3592.43
1874 580.19 -498.328 3372.55
1871 -226.286 225.901 546.569
1869 351.54 40.8363 761.885
1867 -327.191 -84.1888 1265.05
1862 -663.483 -239.549 2969.03
1861 -882.398 -271.149 3018.83
1859 501.374 -243.769 2268.4
1853 -424.637 -113.339 1545.99
1852 518.011 -457.999 3535.42
1851 517.143 -457.408 3528.5
1845 113.167 -70.0937 801.763
1844 271.131 129.21 1094.05
1836 345.019 58.0988 773.705
1824 124.356 -179.633 2221.72
1820 -310.514 -52.8088 897.556
1818 183.809 58.1198 1702.88
1816 155.087 249.742 75.4373
1810 141.757 245.322 90.2552
1809 176.66 221.229 80.3846
1805 -0.931388 68.6342 137.432
1803 -269.827 71.634 827.957
1800 269.995 -40.0503 1121.89
1796 216.764 -171.791 630.823
1791 -246.897 215.063 544.963
1781 -413.899 69.6624 903.495
1778 311.521 -42.6882 1044.95
1776 289.182 -129.431 996.806
1772 -16.5244 338.742 193.786
1770 146.133 255.145 86.2024
1767 154.3 239.056 73.2104
1766 166.807 238.945 72.3141
1763 -75.3495 180.818 154.672
1762 -291.103 248.867 562.507
1758 -21.662 32.8074 158.006
1756 -416.389 55.7227 954.102
1755 -143.58 -6.19914 1713.69
1754 -18.3248 339.186 190.029
1752 157.329 234.529 58.1261
1751 142.105 243.102 93.7336
1746 -170.439 205.103 872.746
1744 -386.82 169.652 764.96
1734 -220.28 -118.766 195.887
1733 7.83498 -693.958 3977.83
1732 148.039 249.714 87.9676
1730 -69.9694 224.379 133.057
1729 -93.6888 226.504 167.985
1725 -440.387 -35.4315 1135.64
1715 -286.699 -225.6 790.871
1713 -296.205 -224.334 875.184
1710 257.454 -225.928 1805.36
1709 -282.05 -209.889 830.57
1708 -282.05 -209.889 830.57
1707 -296.543 -209.467 809.081
1701 -184.87 -99.5969 -94.2668
1698 306.958 -92.3655 1113.96
1696 369.042 55.301 750.006
1692 -255.66 228.061 534.009
1691 -119.562 203.935 596.68
1690 -342.417 239.309 202.931
1688 -63.4982 53.5535 152.979
1687 -100.703 176.201 428.932
1686 -155.886 193.104 788.028
1683 -318.509 71.6404 922.474
1673 -53.7489 36.7931 148.807
1664 -120.136 233.619 290.846
1663 -241.158 246.499 553.403
1657 289.951 131.579 1078.64
1644 615.588 -579.275 3191.81
1643 -335.21 239.695 167.366
1637 -384.614 173.418 732.396
1635 176.003 81.2801 574.965
1633 -434.283 65.5988 864.27
1631 -73.3077 65.5338 1237.97
1628 394.442 71.9526 2059.88
1627 464.379 80.7265 2325.01
1626 299.181 -52.3162 1220.78
1623 -323.873 -201.836 1755.74
1620 -42.3884 330.826 182.115
1617 484.447 223.445 903.768
1612 402.641 89.8742 797.329
1611 84.3497 77.3002 1052.73
1606 270.599 -58.5974 487.434
1602 -573.069 -260.429 3193.21
1601 203.144 -170.067 666.559
1585 375.464 13.1977 2594.27
1580 604.958 -429.792 3337.03
1577 -299.899 -217.572 802.915
1574 -53.8201 67.349 1045.94
1572 -53.182 -35 464.502
1571 82.7079 -35.4651 1195.87
1570 -662.951 -10.615 1432.59
1568 -144.629 -73.2162 1228.94
1567 -168.082 -89.3562 1295.46
1564 496.568 -674.483 3909.5
1560 -96.4652 39.1854 217.243
1558 -425.59 44.9431 1153.11
1556 -283.567 225.703 450.809
1552 -676.386 110.377 1643.24
1551 329.892 25.6003 2363.21
1549 -58.5988 37.4252 672.437
1545 -100.62 127.877 158.35
1544 -256.783 242.464 540.589
1542 -702.321 -270.772 3110.15
1540 -352.336 228.709 254.085
1539 -370.8 222.957 231.851
1537 69.3338 -17.5416 876.046
1535 123.009 232.675 98.8379
1531 -322.453 241.184 384.243
1526 475.209 87.5964 2317.78
1525 -20.1319 -135.299 1586.88
1524 189.361 -237.136 710.011
1522 117.874 250.725 95.6066
1518 -90.7832 216.415 156.526
1514 -117.911 169.369 867.086
1510 228.067 -106.457 1546.92
1504 -334.586 224.015 204.181
1503 -340.357 221.082 226.449
1501 -348.97 233.223 335.62
1497 340.576 134.036 772.093
1495 -92.2523 47.7411 159.218
1494 -525.664 151.367 678.49
1491 -601.223 83.4147 939.906
1489 317.673 -0.414911 785.865
1486 87.9252 -29.2216 708.637
1483 -292.055 -242.361 840.324
1482 -277.909 303.542 137.834
1480 -320.359 249.244 183.557
1477 -343.424 219.534 340.661
1467 87.2967 -5.24823 754.058
1466 -656.25 -250.607 3028.62
1457 -348.888 231.464 236.016
1456 -361.448 227.358 221.146
1453 -276.96 233.881 517.495
1450 -59.2136 86.4417 151.764
1447 -500.029 116.736 664.586
1444 -582.681 81.2764 937.717
1442 485.493 53.6697 2345.89
1441 338.545 -29.8254 767.144
1440 466.334 38.7701 2339.32
1438 -119.938 -58.008 1802.21
1436 -322.952 -117.631 1673.57
1435 -646.008 -97.8889 1639.12
1433 464.677 -313.026 2710.41
1431 -333.322 245.999 172.386
1422 -73.0186 169.826 154.662
1421 -330.051 240.768 368.137
1420 -357.411 223.115 304.033
1418 40.4467 79.0555 122.936
1416 -441.536 194.741 616.864
1414 -369.532 169.699 674.512
1411 -40.8401 37.4375 155.078
1410 -507.306 138.383 654.932
1409 -508.78 140.751 706.056
1403 -72.9385 66.8329 1057.81
1402 -139.464 66.0778 1047.24
1400 -497.212 66.3798 875.764
1395 -490.241 52.4336 925.699
1393 -408.475 43.7063 1136.72
1380 130.295 250.498 88.1972
1379 130.288 250.467 88.1966
1378 -341.19 239.57 178.246
1377 -328.528 243.887 195.133
1374 -361.49 217.193 250.121
1372 -244.125 231.121 519.394
1368 -365.613 163.764 822.897
1360 -63.5254 71.0049 1197.45
1357 -448.919 51.6642 1124.23
1350 302.841 -135.525 1019.67
1342 -340.846 236.032 177.495
1336 -351.985 228.889 224.135
1335 -368.947 215.416 243.87
1329 -174.157 193.949 805.453
1328 -36.0912 59.8237 151.609
1324 99.3158 68.4349 557.625
1320 -599.844 90.6668 945.636
1319 -41.1306 32.7889 653.274
1318 -48.7738 60.2575 1070.24
1314 450.892 90.8357 2321.74
1312 -104.991 -22.603 1755.32
1311 -262.237 -88.6353 1252.88
1300 -367.778 217.798 251.701
1294 -35.0673 57.8903 146.675
1284 -717.204 -94.1172 1473.49
1282 -322.594 -142.989 1696.1
1280 561.841 -383.016 3376.68
1274 -353.997 -76.1205 1103.66
1273 362.667 30.2648 731.579
1272 -280.219 61.1206 1166.35
1266 -16.0934 67.2024 1151.93
1262 -89.5856 -19.7925 1735.71
1261 -311.357 258.477 296.637
1259 -81.2207 179.188 170.123
1253 -536.978 67.8303 888.873
1242 228.359 -220.365 1823.29
1236 -12.239 36.205 161.774
1233 -380.471 64.6752 1173.34
1232 -760.677 -102.352 1520.22
1229 -304.803 227.489 391.285
1228 -356.683 213.979 321.973
1226 -130.769 230.003 626.438
1222 224.855 -182.482 628.891
1221 -307.433 249.562 181.407
1218 -342.248 229.392 349.843
1213 -311.633 151.498 787.687
1211 -340.013 141.949 850.934
1210 -309.366 97.8443 930.005
1209 -521.078 98.6587 906.376
1201 -713.351 -80.0119 1479.45
1200 -745.147 -80.3372 1502.34
1191 -311.129 240.747 422.884
541 229.407 150.036 73.3453
534 -79.0829 218.051 155.392
532 -79.2181 152.126 157.493
527 -70.7465 101.984 158.068
526 -38.516 52.3009 146.463
524 -85.8918 38.3567 162.097
523 332.2 -85.3618 1022.02
515 -68.7981 116.479 154.763
513 470.97 123.704 478.137
507 -140.098 -46.7888 1531.62
505 501.01 -319.119 612.169
503 -93.3453 196.541 155.322
501 239.02 145.428 66.6424
492 -312.715 -194.296 1749
489 229.463 171.214 67.3304
487 232.894 152.417 66.4855
484 -87.1444 188.449 155.624
481 180.304 133.605 84.9682
477 -63.0284 95.49 153.629
474 -72.4526 84.1233 156.033
473 -38.2314 74.4831 149.632
472 -37.9778 75.1983 151.527
470 -39.7909 44.2473 139.214
469 293.111 152.321 1101.33
468 373.913 80.5989 766.327
467 -220.651 70.5077 983.343
462 71.361 -339.789 4349.95
460 230.651 -188.638 613.971
458 469.742 -241.665 698.599
455 222.812 182.818 66.5414
454 222.417 164.59 67.9312
449 203.319 136.629 76.3097
444 -82.2447 168.541 150.923
443 -86.3088 167.748 152.232
442 161.348 130.682 88.1553
440 -77.8718 150.177 151.562
439 -77.8718 150.177 151.562
438 164.722 111.602 89.0278
436 -68.6185 123.282 154.593
432 16.0889 75.285 132.214
427 -2.73701 63.5915 136.828
426 -30.6361 66.2813 144.697
425 -30.5968 66.5341 144.84
419 354.121 63.3955 748.796
416 436.781 -17.5063 764.199
414 82.348 -43.2296 1201.34
412 89.4017 -153.199 1708.01
405 -95.0169 192.896 155.301
403 -91.9851 189.173 159.057
402 264.836 134.885 53.8921
401 259.925 133.828 55.1031
400 260.129 134.029 55.5866
399 -90.0149 185.316 157.142
389 -82.7695 149.684 154.243
384 462.263 125.668 470.694
376 374.802 -2.0629 731.604
373 398.488 0.690597 1076.76
371 291.244 -59.762 1160.23
369 -124.35 -44.6914 1767.47
365 -344.606 -100.124 1472.94
352 224.561 167.255 63.9882
351 169.992 172.418 81.1296
350 -91.7566 200.97 153.821
349 241.687 143.017 65.1195
348 -79.0354 186.599 152.28
2695 234.945 -45.3622 1326.46
337 -70.3038 133.108 154.15
2693 938.883 -162.176 2750.85
2691 219.409 -285.112 4017.51
2686 189.428 139.182 86.1297
328 90.2879 -44.9993 1201.31
2684 140.638 86.2948 91.9038
2681 302.994 189.481 1055.6
324 976.02 -276.123 2822.48
2680 309.609 182.356 1048.57
2679 57.5004 76.7449 1086.96
2678 -153.242 -26.9615 1267.45
2676 -168.03 -89.5725 1299.22
317 418.66 -426.198 3275.91
316 311.607 -416.398 3084.74
315 576.593 -492.964 3277.77
2671 -20.6552 64.7087 142.91
2669 -127.368 -18.878 1784.54
312 224.299 -482.699 3369.53
2662 -236.093 -195.616 1694.52
302 28.1932 -283.96 561.433
301 228.294 149.699 64.6489
2657 534.474 -456.849 3566.27
299 176.299 136.765 80.4418
2655 177.934 -663.279 4941.74
297 170.034 132.996 84.0656
295 -79.2952 163.438 158.556
2651 -335.129 -103.128 1311.37
2649 212.851 -168.937 638.978
2648 -141.851 59.3461 1239.62
2647 102.164 -281.082 571.495
2646 -329.127 -169.321 1715.64
289 47.5977 57.5224 52.2257
286 78.7758 142.984 446.968
2640 -324.248 62.9323 924.737
2638 -20.4304 64.9538 143.791
279 942.229 -84.5335 2778.19
2481 -154.518 23.2652 1307.27
2476 115.451 -795.766 4323.36
2475 -344.979 -779.773 3882.35
118 -78.1431 65.7292 159.235
116 -55.3415 -14.8212 1761.93
2470 399.356 156.013 807.662
113 -99.6538 185.048 160.544
2469 -290.731 156.156 778.031
112 -76.811 139.398 158.118
109 39.9236 73.0037 125.074
2465 -86.9436 73.8289 1034.14
2464 -180.385 75.5016 1047.79
107 -35.5388 61.748 147.357
102 -60.0512 209.278 154.078
2458 176.186 115.704 81.2747
100 -84.6123 154.617 157.351
2456 -51.2612 40.1867 128.836
99 -83.1247 146.188 157.819
97 -28.9696 59.2806 145.684
96 -28.8514 59.435 146.193
2450 -437.234 -834.232 4130.04
92 -266.161 60.2107 1153.85
2447 178.349 119.624 79.2819
89 -79.8418 166.499 156.138
2445 142.207 99.2627 92.3811
88 -83.062 146.243 158.428
87 -82.1764 120.04 155.739
2442 371.733 23.749 754.395
2441 316.533 26.5598 740.206
84 29.3168 73.2828 127.989
2438 427.16 35.2326 2362.62
2437 -521.915 -111.422 1714.85
80 -58.1883 74.5878 155.043
2436 -1323.42 -257.578 4086.6
79 5.08865 69.7956 136.957
78 -6.68882 67.0847 138.251
2434 522.602 -523.286 3543.11
74 -17.2418 65.5282 142.419
2430 -731.645 -864.754 4092.77
73 -17.2283 65.5563 142.551
1182 396.991 137.536 2133.89
1181 -346.112 79.3775 921.486
69 -155.696 -219.69 723.269
68 253.101 -288.063 584.22
1177 -501.774 74.3655 874.613
66 -97.8532 176.575 160.664
2422 -56.904 78.0779 154.608
1173 -330.877 -103.533 1614.77
2420 -214.218 132.519 1797.46
63 -76.9719 104.037 158.624
1170 -665.271 -96.6099 1579.93
60 6.26837 73.9579 136.238
1169 78.5281 -408.269 4294.91
570 -88.1525 203.076 155.113
28 -76.8004 223.075 150.684
2384 180.086 -83.3057 1237.19
26 -90.8622 208.3 153.156
566 111.479 88.4795 105.024
2382 -125.598 -38.523 1767.67
1134 -151.861 -4.23231 1447.86
2380 225.66 -169.309 653.952
23 -92.3891 138.023 161.644
2379 -65.8242 -162.157 1483.36
22 -71.6153 127.409 151.731
278 -34.4445 -41.5377 1212.32
561 852.936 -298.327 2040.92
2377 -1413.74 -259.381 4241.45
2634 347.957 24.7018 757.017
560 -472.074 -118.968 1823.13
19 -29.3606 62.3196 143.395
1128 -301.45 242.309 409.551
1127 -74.0369 128.13 150.427
275 -45.5954 -44.7606 1251.77
274 -237.418 -93.1356 1236.43
1124 -74.618 100.226 152.889
2358 311.228 -135.738 1042.28
258 229.129 -504.795 3366.35
543 236.977 -496.223 3370.35
2359 -132.783 -33.936 1744.8
2 83.8736 83.539 113.368
3 -172.872 -88.2036 1286.65
1112 323.826 -74.41 1051.63
261 583.661 -520.07 3368.62
546 -147.524 -685.492 3809.26
2362 -34.3461 -41.8471 1225.13
2619 -133.397 190.423 866.334
262 574.529 -509.538 3368.09
1118 -263.222 63.3679 1010.59
2623 399.185 -21.2576 815.743
2368 77.1635 82.4103 117.178
2626 -75.0724 82.9178 336.155
554 215.655 -493.467 3347
2370 -1337.35 -825.947 3766.88
2627 -52.2815 51.957 146.341
270 -344.522 -133.32 1413.58
2387 290.231 -76.7567 1140.57
1139 -303.161 57.049 953.165
2388 303.613 -69.5524 1118.1
1140 -280.909 59.7166 990.641
2390 155.106 24.6438 1779.49
1142 -339.394 73.1937 933.213
1144 -112.401 67.5319 1171.25
1145 359.34 -19.6305 776.051
2396 -75.0593 101.925 159.174
1148 -73.8663 66.6638 1054.94
2397 42.0482 -319.554 500.84
40 -91.967 189.271 159.268
41 -82.9036 193.785 154.745
1150 -28.4041 74.2661 1101.99
2399 -476.926 -830.641 3997.23
42 -82.9036 193.785 154.745
2400 -475.734 -727.381 3960.82
43 -105.836 219.269 162.533
44 44.465 -308.531 555.248
45 215.328 -193.625 605.277
46 209.632 -186.056 615.684
1156 -70.5271 71.9912 168.419
2405 -124.211 -456.656 3179.46
2407 527.108 -401.628 3488.68
50 -22.2175 60.3793 143.367
1160 -68.5519 101.464 152.846
52 -80.3251 73.7102 160.631
2410 -138.923 -14.5567 1736.58
53 -80.3535 73.754 160.878
55 -9.08283 71.4079 141.178
1164 -66.7622 179.703 153.791
2413 -322.721 55.59 994.196
3511 -90.1525 166.814 844.797
3513 -130.325 -317.587 476.002
3532 181.194 -182.337 667.908
3572 -39.5879 143.292 661.605
3582 313.366 -0.0487837 781.744
3594 1704.35 -188.362 2954.89
3616 321.744 -141.353 1065.08
3647 313.239 184.569 41.5029
3655 63.3034 -211.151 3258.04
3683 316.503 174.776 44.9323
3685 372.555 -646.969 4150.28
3687 322.318 -415.978 2976.88
3688 1802.91 -323.553 2989.25
3689 241.267 -90.2891 1580.79
3694 295.648 124.82 49.0494
3696 219.023 132.017 74.0601
3704 189.865 157.973 75.5126
3710 204.781 178.921 71.8234
3716 447.831 -30.1847 731.956
3717 363.833 42.7658 742.297
3718 -78.379 70.6943 1105.58
3724 186.834 176.004 75.2535
3726 324.213 180.803 41.7864
3727 83.2741 -444.081 4337.24
3738 171.571 -258.247 606.563
3741 233.265 114.561 56.0679
3744 218.367 156.812 70.8878
3745 215.232 174.798 70.9858
3747 289.534 123.97 34.2306
3751 287.845 106.974 49.4509
3756 184.865 128.409 90.8277
3758 255.917 123.759 61.372
3759 -68.7874 -285.911 539.737
3760 187.931 107.384 77.1957
3761 160.679 115.143 89.291
3763 69.8929 80.9726 117.207
3764 341.37 -87.8856 1056.5
3765 131.621 91.9852 98.1747
3767 -339.053 125.043 1781.42
3768 189.922 140.77 70.4458
3769 46.577 55.6608 141.885
3772 -131.863 -243.044 775.585
3780 -701.529 -251.872 2998.78
3781 11.4347 -169.868 2127.15
3783 1710.34 -162.268 2943.2
3786 24.3598 -32.1774 1165.54
3789 24.1758 -18.047 1583.95
3795 9.92536 70.3195 134.409
3798 137.881 248.241 90.7685
3799 -534.571 -770.136 4178.87
3802 316.433 -133.843 1063.79
3803 908.011 -170.003 2885.7
3806 1646.07 -140.097 2839.86
3808 316.65 -40.1163 1987.89
3812 1683.2 -67.2506 2961.64
3815 158.881 -4.31737 1979.09
3821 328.499 139.92 42.8076
3823 229.239 152.121 63.4598
3825 148.039 249.714 87.9676
3827 232.483 241.035 65.1659
3828 230.513 242.24 65.4679
3829 -383.246 -874.752 4211.9
3834 434.399 -242.236 700.728
3837 118.15 -93.9798 954.666
3838 210.098 -51.8137 1100.33
3839 -142.463 -15.2917 1655.6
3840 -137.643 -14.5972 1717.16
3845 89.0901 66.8856 142.58
3850 313.139 177.767 42.4137
3851 319.606 186.386 42.2243
3852 317.567 197.263 47.6036
3853 202.664 209.22 74.8849
3855 -376.013 -901.104 4260.22
3856 -202.383 -887.316 4238.5
3857 -243.779 -883.472 4225.26
3859 -345.024 -867.618 4186.56
3861 -416.169 -850.497 4228.74
3864 2.32495 -832.968 4320.14
3868 462.725 -127.608 722.304
3875 293.221 100.506 50.4797
3876 287.135 124.7 48.47
3877 329.603 123.5 38.406
3880 222.017 168.687 63.862
3881 169.382 183.777 82.0457
3883 -416.107 -883.484 4255.8
3889 1732.99 -233.957 3078.55
3893 282.599 -10.7412 1212.33
3896 331.608 121.012 36.3434
3899 313.756 187.286 42.1895
3900 322.123 190.444 41.2582
3902 199.698 225.244 73.5805
3903 218.15 248.809 70.5346
3905 -223.84 -872.28 4251.89
3906 -440.686 -845.762 4180.91
3913 443.164 135.56 422.335
3915 325.442 172.984 42.0692
3916 227.25 181.245 67.3193
3917 208.562 209.604 71.5399
3919 185.548 214.908 74.0307
3920 206.843 215.492 72.806
3928 398.355 147.39 808.488
3929 326.444 160.386 40.4944
3930 197.187 213.315 75.0018
3931 220.792 218.571 68.3894
3932 220.039 225.408 68.4392
3934 1559.07 34.7097 2672.6
3939 -498.243 -801.465 4159.44
3940 -177.753 50.8296 1254.33
3941 384.58 99.8864 790.249
3944 -263.717 -214.632 1737.19
3946 180.967 197.925 69.8447
3947 200.976 202.512 72.909
3950 325.793 142.745 42.1326
3953 -767.423 -796.618 4089.16
3955 422.596 -23.2693 816.892
3958 6.0897 -440.17 2926.97
3967 -266.833 -180.569 1602.8
3978 122.947 -514.096 3472.2
3981 -196.681 -133.323 1467.6
3982 -183.126 -135.629 1470.47
3984 328.875 -161.27 1058.32
3985 965.166 -202.177 2760.14
3986 328.102 -89.2155 1059.8
3989 -212.207 -219.902 3168.44
3990 934.703 -389.374 2894.08
3992 1009.9 -344.506 2708.57
3993 900.445 -329.079 2892.73
3996 87.2943 -151.723 1777.2
3997 904.226 -253.537 2886.34
4001 386.939 27.9494 2344.33
4004 330.235 -13.7335 1170.44
4005 -250.21 64.5437 1013.49
4008 422.767 70.45 763.757
4012 -157.896 176.581 890.24
4013 60.3092 64.2009 161.735
4015 -299.564 -273.593 833.797
4018 -294.459 58.6251 811.153
4019 -152.437 -274.162 497.045
4024 -99.1249 116.59 157.996
4025 -297.509 -309.98 817.691
4029 42.3352 67.3972 1046.25
4030 -314.307 95.1175 812.811
4032 364.995 156.998 780.694
4034 407.685 170.6 782.479
4035 -104.106 48.6519 151.892
4044 -113.637 67.5955 1060.16
4052 850.163 -504.298 3241.47
4054 1649.93 -468.805 2956.99
4057 1267 -387.935 2822.1
4061 1531.92 -377.951 2908.56
4065 1744.62 -351.627 2939.78
4066 825.686 -273.354 3340.63
4069 -148.548 -37.3017 1244.92
4082 222.65 -179.207 636.278
4085 462.782 -149.156 729.5
4086 1269.82 -376.062 2833.52
4092 444.183 -35.1742 734.442
4093 386.898 -14.0172 744.805
4097 -116.79 67.195 1194.08
4098 69.8226 80.8735 116.638
4101 125.822 244.346 93.7721
4102 204.45 235.59 72.597
4103 230.422 231.209 63.3854
4106 -333.221 -609.216 4332.66
4108 849.215 -497.007 3327.34
4120 257.234 -15.1637 1323.15
4123 1680.91 31.9585 2863.3
4135 396.404 -9.99763 743.054
4473 934.253 -199.6 2932.87
4482 486.521 11.6564 672.557
4487 284.668 61.1427 1420.68
4488 -167.698 -190.143 1782.54
4503 326.86 -96.159 1049.03
4522 1488.46 -703.272 3343.34
4531 1147.69 -92.2929 3098.78
4537 1312.48 -473.282 2904.24
4540 1602.11 -373.9 2964.53
4542 -91.5432 -5.85188 1763.78
4544 1276.96 -552.236 3005.94
4545 1499.78 -401.576 2996.61
4551 365.94 -29.8028 805.352
4552 192.025 168.506 1069.26
4553 179.245 118.871 76.3321
4554 181.427 123.481 77.6804
4555 1446.4 -455.545 3062.08
4556 172.147 45.8414 1735.9
4566 350.575 -27.4233 795.525
4567 351.661 -28.1603 799.351
4568 329.041 -7.56304 785.02
4569 1425.05 -436.586 2926.78
4573 1659.8 -208.811 2948.27
4574 353.464 -20.4591 792.572
4576 -640.843 -271.173 4562.98
4585 317.706 4.66482 1955.14
4587 1635.64 -346.208 2905.9
4588 1741.79 -356.069 3091.58
4590 948.788 -1412.7 4224.36
4591 1070.76 -1164.55 3499.67
4596 1637.03 0.00928193 2752.31
4597 1576.87 11.3422 2742.26
4598 234.329 173.931 944.932
3490 425.369 -28.0696 831.172
4599 1003.05 -1747.88 4158.84
4601 944.86 -1423.28 4303.91
3494 98.743 86.4088 143.647
4603 1610.57 -482.246 2964.42
4611 512.901 -331.818 630.141
3504 -618.166 -265.589 3111.16
4616 1786.04 -461.891 2980.15
3508 -71.918 70.0702 1202.29
4617 1477.86 -402.219 2818.55
4618 1372.05 -372.493 2822.86
3510 158.559 96.2438 863.064
3514 125.198 -188.071 3181.24
3515 182.528 -183.882 694.785
4624 205.619 -23.7077 1210.47
4625 50.4972 115.923 1099.43
4626 -355.906 -1554.76 3955.87
3519 334.317 1.89087 782.569
4628 -316.913 -1115.01 2975.7
3521 -220.408 61.4072 1092.33
3610 311.096 182.951 44.3472
4720 458.018 51.9051 822.627
