# COLMAP_ID X Y Z
4701 1508.56 -392.011 2854
4702 1650.5 -361.918 2737.24
4704 1392.4 -324.166 2661.04
4708 920.538 -68.6323 3184.79
4712 192.32 -13.1159 1115.79
3605 -199.183 56.1591 942.055
4717 -462.579 -1301.07 3843.49
3610 28.6409 149.844 965.115
3611 -41.1827 37.689 151.396
4805 -60.1163 104.285 649.329
4264 1725.65 -439.386 2991.01
3697 889.684 -108.14 2578.22
3705 454.405 167.017 463.41
4814 803.011 -132.465 3042.54
3706 86.244 86.4342 103.865
4815 -46.4109 72.3334 1144.24
4275 1578.14 -197.321 2809.38
3708 98.1986 89.5203 103.391
4817 945.016 -1552.27 3860.01
4276 1486.85 38.9718 2645.01
4818 1462.76 -1391.58 4111.02
4278 242.864 215.16 56.1836
4280 1632.55 -235.594 2785.39
4822 776.02 -176.202 3032.11
4281 1531.34 -80.005 2805.62
4824 774.493 -167.718 3104.29
4283 147.23 195.694 81.1247
3720 160.66 178.731 76.3728
4829 1576.78 -21.1299 2779.11
4573 463.563 29.8156 644.859
3721 304.728 182.093 43.5078
4289 175.737 105.907 -67.3149
4831 277.739 37.4556 2156.87
4291 144.459 107.656 808.201
4833 -32.1622 91.0486 632.824
4577 91.0418 -150.559 1641.95
4293 -94.4745 -705.401 4122.88
4578 1699.08 -310.898 2942.54
4835 644.025 -1399.01 4016.33
4579 1691.7 -458.328 3004.01
3727 293.215 189.024 45.6012
3693 308.042 -118.077 1011.93
4320 166.703 139.46 77.5507
4734 1336.67 -1510.63 3956.01
3626 -279.052 72.4358 752.748
4606 1383.66 -592.289 3079.83
4863 357.433 210.858 895.636
3627 363.738 107.136 470.494
4807 98.5621 -590.962 1201.32
3757 302.724 151.684 40.56
3699 1657.08 -38.1034 2848.58
4808 1042.74 -1337.03 3886.17
3758 302.724 151.684 40.56
4867 79.3345 93.2798 1098.99
153 -81.4715 179.638 148.419
4740 71.2286 -273.517 503.137
4581 1527.1 -355.84 2816.41
4838 29.3276 -249.055 560.392
4297 -312.219 -460.93 2916.77
3759 224.182 153.925 65.9253
4741 1435.33 -458.58 2956.08
4582 1529.5 -352.013 2842
3730 130.01 -256.162 518.844
4839 -29.6693 -154.573 1631.23
4856 1748.13 -1273.23 4318.41
142 -104.983 -0.294069 1664.66
4729 418.772 -150.656 1253.9
4810 -247.902 -170.856 1573.62
3760 308.77 161.532 41.1386
4869 -110.306 -162.9 1671.77
4742 1682.97 -360.575 2854.76
4299 798.531 -440.764 3110.9
4857 475.35 52.5588 661.189
4316 97.9332 89.3303 102.784
3621 -444.816 -99.956 1637.33
3761 308.607 161.454 40.8422
2513 349.858 -540.058 3759.59
4329 -101.16 -17.5514 1672.46
4841 1574.88 -4.28996 2793.96
4858 341.978 214.569 930.748
144 -96.9746 6.09877 1658.12
4317 96.5502 112.231 199.784
4731 1419.58 0.472332 3968.62
3703 293.201 -9.00963 1070.89
4271 249.144 221.326 53.9325
157 28.8491 -248.957 558.605
4744 551.342 -189.705 2327.11
3733 316.108 -346.493 2759.68
4842 22.7058 29.503 834.146
128 -89.5375 1.0301 1676.68
3763 159.792 173.337 78.9954
2515 212.987 -178.771 563.972
4855 -21.0954 47.5045 667.327
2498 136.066 103.332 91.3156
4728 1384.52 -261.099 2553.08
4597 1276.53 -278.582 2614.75
139 265.836 -378.49 2939.36
4726 1234.08 -305.392 2635.43
4852 985.963 -1370.59 3797.22
3616 354.106 107.062 722.847
4725 1407.07 -492.17 2892.81
3742 147.116 28.8562 1734.75
4310 -126.178 -15.19 1649.55
3741 57.3069 -32.581 1250.51
4850 344.692 26.109 743.78
3740 304.805 -45.8951 1016.92
4308 767.187 -235.991 3154.89
3613 403.036 -213.562 2682.29
2491 -286.696 99.9879 815.276
4588 295.925 -35.4628 1031.8
4304 775.022 -220.324 3150.06
4587 291.473 -43.1144 928.224
4303 34.5547 -141.698 1993.39
3689 1052.99 -387.252 2931.66
3688 -470.11 -674.344 3658.12
4797 1263.91 -42.6812 2984.18
4256 172.399 209.968 75.2685
3687 294.554 188.036 45.553
4796 158.157 -270.514 529.389
4255 200.096 205.379 68.1858
4795 1196.66 -285.845 2660.4
4254 199.303 193.863 68.644
4794 -220.345 -1394.66 3844.01
4253 206.228 159.359 67.8302
4250 257.338 235.446 49.6101
3680 307.439 -112.8 941.516
4789 -393.789 -1278.56 3901.22
4248 228.261 226.929 57.2841
3679 1635.89 -130.781 2804.05
4247 228.261 226.929 57.2841
3669 -9.63799 -161.851 2362.38
2416 -150.877 -9.34698 1274.41
4772 -304.014 -1432.37 3761.75
58 -15.7705 65.7862 135.837
3661 271.48 -58.5233 936.907
4770 230.952 -37.7573 1097.81
56 -13.1712 58.6365 136.468
2413 964.63 -132.645 2699.39
2412 296.591 -92.3789 982.041
4764 941.45 -1273.68 3984.09
3651 -19.0664 66.4734 135.452
4760 1397.32 -1515.73 4087.26
3650 408.632 5.17452 725.356
3649 10.171 71.0111 128.686
4758 1390.42 -1499.4 3947.78
4756 -88.9884 -1450.93 3803.26
3644 33.0616 -271.21 543.943
3643 380.585 183.211 752.689
4751 206.815 -13.0359 1149.62
4748 302.567 -22.371 2476.88
4568 -393.567 -118.311 1523.66
4567 294.345 -36.0273 1023.97
4563 7.00565 89.6297 575.383
4560 35.1021 -32.6656 1182.41
4558 -55.3965 120.367 659.333
4556 -33.6837 107.599 628.985
4555 92.9207 67.8355 540.89
4553 896.208 -191.828 2605.53
4549 -12.8135 93.7057 616.339
4546 906.186 -96.5393 2704.5
4541 229.618 -1422.22 3893.06
4537 -170.322 36.5194 827.748
4536 -178.979 51.8356 1114.56
4532 1601.04 -1316.73 4316.1
4529 1622.46 -1456.83 4278.29
4526 59.7577 -1422.99 3838.33
4525 -38.5694 -407.481 422.412
4508 1466.03 -1276.43 4127.86
4505 509.913 -1389.32 3970.81
4500 357.376 -1388.99 3985.03
4497 306.096 63.1074 746.751
4495 44.2416 102.997 998.594
4487 846.999 -114.236 2732.95
4486 284.188 -116.094 1105.73
4480 850.112 -199.928 2843.76
4479 884.943 -257.67 2868.44
4474 1675.48 -1298.88 4324.49
4473 1538.31 -1302.38 4180.15
4472 1444.45 -1321.95 4103.33
4469 -112.368 -1465.32 3799.36
4468 7.87917 17.3844 660.818
4467 -72.8538 70.6165 997.982
4464 282.937 -17.9908 1066.57
4458 855.712 -80.3029 2742.94
4456 831.847 -129.117 2909.35
4453 882.914 -160.805 2650.18
4452 887.412 -160.756 2667.3
4450 857.336 -202.363 2752.68
4449 863.643 -219.257 2785.75
4447 852.415 -270.111 2815.38
4445 415.077 -213.747 670.343
4444 1431.51 -368.049 2852.52
4439 -396.522 -1467.27 3705.15
4438 273.496 203.855 1024.8
4437 -160.255 171.696 797.777
4436 135.831 103.575 829.674
4435 365.179 14.8991 705.525
4434 -24.5075 71.1668 1105.3
4433 -40.4381 74.2171 1126.2
4432 -49.7012 74.5505 1130.71
4429 851.185 -73.234 2679.25
4428 842.907 -73.9159 2648.1
4427 891.16 -85.8677 2739.08
4425 866.151 -126.875 2740.28
4424 875.101 -136.907 2634.11
4419 845.601 -246.641 2805.3
4415 -312.13 -177.594 1853.49
4412 -461.459 -218.829 2855.26
4411 -549.858 -266.016 2901.37
4409 944.381 -1367.4 3808.44
4403 307.158 -109.178 1016.41
4398 851.89 -118.379 2840.77
4396 851.324 -140.836 2804.19
4394 877.992 -172.634 2746.28
4393 856.886 -177.613 2848.04
4392 812.429 -177.484 2998.72
4384 -83.0612 -210.943 3072.55
4382 -650.026 -261.63 2930.07
4380 471.265 -9.54624 643.162
4379 619.557 -220.222 2881.42
4378 -203.687 -1146.11 6071.6
4373 360.556 131.462 464.464
4369 386.981 121.595 505.639
4366 928.446 203.9 1579.36
4360 1751.08 -289.463 2922.44
4359 1531.41 -316.94 2842.07
4358 -570.699 -549.153 3931.67
4357 63.2445 -693.581 3369.36
4353 1154.19 -391.58 2674.67
4344 5.10377 43.8257 718.592
4340 1156.21 -367.545 2704.54
4335 203.619 -160.543 581.312
4286 59.3399 81.2121 112.572
4249 123.167 247.499 81.4473
4243 178.407 207.819 77.371
4242 202.301 198.497 67.9601
3592 -209.439 54.5643 1016.55
3590 -22.6465 80.1098 1097.79
3589 -39.2794 75.0426 1136.1
3587 -258.55 -138.658 1389.13
3581 -145.676 168.519 815.262
3579 74.389 88.2631 1020.88
3576 409.695 -1.97111 812.663
1219 -315.884 -99.1985 1555.36
3574 390.555 -76.7662 1344
3571 -572.839 -255.338 2829.24
3568 51.9984 74.2421 120.775
3563 382.17 -119.387 544.947
3562 94.1847 89.208 137.319
3560 342.852 -100.429 1122.43
3557 -707.71 -215.799 2639.16
3556 404.37 -8.18514 793.87
3550 71.0801 -31.4794 1141.12
3549 -94.7981 72.2174 1115.18
3543 -310.126 117.879 844.34
3540 154.744 -237.297 500.201
3535 -323.246 109.241 877.661
3534 -282.4 88.6076 773.113
3533 143.068 83.5334 771.337
3529 456.188 144.347 668.674
1166 -252.6 58.7395 961.061
1164 -267.866 54.9747 1094.19
3518 -262.269 65.1683 1098.4
3516 861.481 -74.8168 2532.41
3513 225.358 -406.996 514.034
3511 -2.27845 83.1342 615.043
3510 125.679 96.9204 765.693
3508 -202.971 61.9423 1018.56
3502 20.1635 -148.847 1655.02
3501 -38.0296 -170.447 1050.79
3500 193.709 -151.967 588.456
3496 28.8139 -248.68 556.667
3495 -191.937 -268.14 481.527
3491 -44.7249 117.158 660.805
3490 -41.5249 106.982 682.668
3484 -241.944 131.173 1564.61
3483 -120.431 67.0429 1122.44
3481 250.1 -36.2405 780.654
3480 304.869 -5.05247 1149.83
3468 1580.39 -31.5316 2805.23
3467 1612.06 -99.3274 2761.67
3466 888.312 -171.357 2630.27
1107 -344.247 47.9728 901.651
3461 182.266 169.258 1015.48
3460 -150.817 69.5148 1102.25
1102 -634.252 -5.16386 1245.77
1099 -677.359 -97.921 1406.14
3454 -184.474 -76.4586 1218.96
1097 -585.373 -257.067 2950.01
3447 -725.243 -253.717 2869.88
3445 1572.71 -14.7858 2800.32
3442 106.229 -195.043 3135.09
3441 386.097 -175.158 2470
3440 1597 -91.9197 2764.57
3439 213.797 -193.016 540.553
3438 -126.081 66.9246 1112.93
3437 -232.653 -88.689 1187.56
3435 -606.878 -104.442 2192.83
3429 -197.32 -183.727 2116.39
1072 289.902 41.316 701.881
3426 899.586 -194.52 2650.34
3425 916.01 -212.646 2627.31
1068 -65.1263 86.2266 150.409
3418 -323.601 117.377 1346.73
3417 163.62 27.2067 1597.31
3416 -284.282 -102.004 1251.75
1058 141.308 95.9274 91.606
3414 134.678 102.544 90.1266
1057 342.36 119.728 493.861
3413 147.055 -245.787 534.623
1056 287.704 49.7447 721.334
3412 -126.727 -263.254 510.242
3407 -109.83 67.6184 1119.11
1049 172.912 107.891 83.1386
3404 -253.614 60.2889 923.141
1047 130.356 109.152 98.4651
3403 288.829 -228.022 618.137
3402 297.87 14.8643 744.467
3401 9.87578 69.309 128.868
3400 -33.5526 64.3847 141.142
1043 161.695 203.251 79.7195
1042 -165.682 227.546 173.172
3397 323.66 180.08 707.274
1039 201.848 142.724 68.7812
1037 182.632 118.32 71.88
3393 94.8474 84.8775 1392.21
1036 137.299 112.576 90.8386
3389 -294.539 -119.655 1347.79
3387 190.392 110.501 69.659
1028 -210.176 57.4232 957.314
3384 -7.17157 64.172 663.96
3382 -287.257 22.6284 758.38
1024 156.355 208.403 77.3574
1023 -104.238 158.117 153.809
3376 261.242 127.814 1241.02
3373 343.089 -20.7366 772.504
1015 437.287 114.673 630.154
1014 437.287 114.673 630.154
1012 -159.427 61.061 982.053
1011 -183.445 58.9219 969.774
1007 367.998 35.0929 2268.88
1005 203.098 -152.038 604.501
3361 465.619 -240.031 607.353
1004 157.837 213.28 74.919
1003 136.753 217.471 85.374
999 215.719 157.879 63.1418
3355 -295.821 64.5914 761.367
3353 -288.444 65.503 803.33
995 176.212 128.107 77.9835
3349 -183.045 61.8635 964.74
991 169.859 123.299 77.1876
987 343.094 122.811 471.913
985 -291.213 172.048 682.631
3340 -333.409 -95.374 1375.84
3337 -287.208 -183.246 1543.07
980 -69.575 49.1582 148.491
971 -134.834 65.8629 1119.01
969 356.083 25.3198 2296.05
3324 -48.192 71.4009 1005.48
967 197.037 -154.978 602.556
3323 -24.1518 75.0026 1025.35
966 191.117 -168.134 592.774
3317 299.213 -84.4907 1079.62
960 153.271 212.513 76.2005
3315 59.7596 -136.545 2230.32
3313 4.35856 -162.917 1204.69
954 150.306 198.484 86.1268
952 -75.956 167.753 147.366
3306 -36.9943 65.5531 141.31
949 167.252 129.203 91.2956
946 -224.487 208.377 521.707
3301 -245.95 59.6541 1048.59
940 320.101 60.6084 769.485
3292 279.107 38.9021 734.367
934 355.922 -12.161 787.019
932 -96.0031 -10.7893 1678.91
930 -308.788 -121.423 1278.39
3286 -197.572 -89.4553 1203.23
926 217.572 -158.006 604.707
924 227.58 -163.756 597.608
3279 -63.8699 -160.61 1466.54
3277 154.47 -158.723 3029.14
3275 -20.2405 -193.406 3048.05
918 152.538 210.398 77.5456
917 190.735 180.196 69.4666
3273 203.415 -161.733 588.417
916 157.904 173.424 78.3666
914 164.576 156.273 76.7104
912 -84.5556 155.42 144.945
3268 166.609 113.941 83.3829
911 -85.3607 154.878 148.681
903 -2.71889 68.1044 131.778
3259 -299.286 58.1116 1080.8
902 -2.47519 68.1578 132.24
897 337.791 63.5264 706.127
891 -316.693 -107.972 1265.2
3247 280.5 -50.131 1087.29
3243 348.037 -71.6695 1146.94
3242 1584.58 56.34 2771
884 -748.964 -582.371 3272.52
3237 385.574 -156.675 2356.26
3236 909.566 -119.303 2640.35
879 85.295 89.1682 120.434
3235 711.9 -137.951 1960.93
877 75.8839 85.0829 110.508
876 45.8372 79.3916 120.87
875 46.282 79.9302 123.3
3229 163.977 100.679 83.844
3228 125.411 95.165 94.1126
868 -115.718 -19.9587 1659.86
3223 -62.4233 121.454 636.91
3221 -71.4421 70.1917 1044.78
864 -948.197 -273.006 3836.85
3219 -54.1486 74.3819 1105.24
3218 -88.7243 21.6375 795.605
3217 407.634 11.9342 823.031
860 176.993 178.538 76.3508
3213 -248.567 -170.68 1588.17
3209 899.505 -230.033 2559.33
852 -56.1461 197.669 148.081
3208 106.166 91.0389 100.314
3207 90.5448 87.5941 104.652
848 131.294 138.598 93.3272
3202 200.763 148.023 1018.77
3201 217.543 -40.8986 1238.63
3199 378.746 -5.46671 2402.54
3198 143.282 95.4494 823.848
3194 -65.6007 83.4216 139.72
837 -806.629 -310.576 2956.37
3193 -109.999 66.9016 1110.38
836 -114.956 216.778 136.74
835 -108.571 158.207 162.876
3190 -98.0057 128.692 147.373
829 -441.017 11.323 854.73
825 -74.6665 149.981 147.21
824 -292.196 245.03 380.176
3180 178.718 138.553 74.1547
822 -258.303 209.847 487.65
3178 -94.8571 -10.2446 1638.12
821 -293.761 167.473 739.317
3177 209.559 129.913 66.5666
820 -381.489 160.807 653.592
3176 -32.9847 61.5728 139.978
3175 251.587 156.587 1145.64
3169 331.059 -12.445 754.347
3168 -137.647 -262.322 487.817
809 -69.6714 206.69 143.882
3162 168.672 112.266 77.6124
805 -63.1473 106.036 145.86
3161 56.4485 49.2275 28.3669
802 -229.882 210.366 517.047
3154 201.97 -38.7691 967.617
797 -68.2419 56.9429 151.755
3153 -271.061 -96.0929 1354.73
796 -374.358 169.722 653.298
795 -351.101 162.621 709.672
3150 58.9476 -292.445 495.985
3149 270.614 144.251 48.0529
792 -299.283 123.064 743.779
3148 -67.5923 119.511 148.839
791 -344.595 130.663 773.343
3146 269.862 130.354 48.2438
3143 265.776 102.317 74.5265
3142 -157.701 146.081 737.559
785 -409.612 112.401 833.045
784 -102.779 74.9817 977.761
3140 -79.9871 61.8162 998.319
3138 -300.567 -92.2958 1444.08
3136 964.197 -8.99978 2856.66
3134 441.567 -261.166 591.893
777 148.92 -234.883 560.935
3133 348.29 -269.645 565.413
775 -85.8542 181.081 148.233
3130 143.511 115.969 88.837
773 -84.5091 161.38 145.289
3129 134.534 102.626 90.7652
3127 51.021 104.122 281.398
3125 258.683 167.731 1089.12
3123 -169.066 64.2361 1111.21
765 23.632 74.0247 124.035
3119 303.642 -28.6937 1020.74
762 -75.0196 54.2955 152.827
761 -394.199 167.677 662.761
3117 275.92 -57.6744 1083.58
759 -302.981 163.665 744.532
753 331.82 60.9773 735.445
3109 130.417 -257.278 522.714
3106 265.152 131.661 50.7734
749 -392.628 111.532 808.092
3105 277.953 132.158 47.1872
745 -393.906 64.1474 831.294
3101 -52.6866 76.0054 1153.48
3099 418.319 9.65219 720.347
742 548.494 -299.366 2855.64
3097 -33.5868 -34.38 1153.33
3093 316.189 -114.314 980.367
3092 43.3618 -193.417 3105.03
3091 961.522 -117.136 2697.58
733 155.418 190.796 77.0087
732 155.418 190.796 77.0087
3087 106.199 91.0658 100.566
3086 47.1548 78.8612 117.391
3085 -127.135 -2.65832 1670.53
3080 -288.969 -175.634 1784.92
3079 501.793 -390.278 3337.16
722 -75.7531 122.725 142.913
3078 508.334 -443.045 3322.33
3077 -35.7575 60.5478 140.833
720 -69.4754 111.012 144.233
3074 883.928 -89.3064 2667.63
3072 506.126 -452.365 3393.73
714 -299.241 174.096 729.398
708 -344.098 148.406 757.167
3059 380.184 114.881 755.379
3057 34.5629 -260.818 541.581
699 -358.956 61.1518 857.484
697 -94.8306 -37.207 1663.99
696 205.969 -157.578 606.402
3048 -28.6009 73.2654 972.85
3047 336.304 -0.854892 764.36
3045 116.199 -259.503 530.451
3044 131.444 139.053 93.8742
3036 134.539 129.401 91.51
3032 -142.957 -13.4135 1337.49
3031 -146.5 -42.0582 1296.24
3030 23.3515 -254.077 545.37
673 349.579 -12.745 770.321
3028 476.486 -279.166 593.393
3025 261.113 135.556 53.2424
3019 6.49268 51.1762 157.127
3017 -295.33 52.6675 940.128
660 558.694 -411.055 3132.35
3016 299.403 65.0421 727.752
3014 314.57 8.49957 767.338
657 -84.9546 -432.92 2923.03
655 -331.057 -458.805 2888.49
3011 399.334 -225.813 2386.82
654 -380.293 -498.931 3205.99
3008 363.564 -271.451 585.946
3007 208.728 139.893 70.1623
3004 264.799 124.901 55.3223
645 -223.985 205.003 526.54
2998 -233.115 31.6221 759.075
2992 78.1709 -31.4298 1144.79
2989 68.9377 -276.713 511.232
2988 -100.003 -310.589 434.415
2987 -106.657 -310.99 432.952
2986 251.249 140.01 52.7089
2983 183.002 132.187 76.6932
2982 161.688 127.916 82.35
624 -177.606 -77.255 1228.76
2980 140.832 124.804 87.8783
2976 269.636 112.134 51.4307
2975 -224.731 206.778 517.985
2967 37.4338 94.7091 976.19
2963 -95.5093 -13.5676 1649.85
2960 -301.145 -135.93 1398.34
2957 955.867 -171.685 2632.27
600 814.347 -245.584 1951.44
2956 225.128 -394.021 3099.91
599 -416.199 -110.489 1484.53
2954 513.601 -420.658 3274.02
2953 28.8399 -248.825 557.796
2951 449.628 -261.301 595.825
2950 131.22 -265.396 524.532
2941 194.118 114.768 69.1908
2933 347.398 61.7177 719.567
2932 328.087 -4.70389 763.548
2930 -304.69 -128.949 1296.27
2926 932.025 -79.2951 2619.21
2921 -27.1226 -166.837 2908.61
2918 66.0119 -175.389 3018.42
2916 1590.1 -71.8993 2752.83
2914 56.5582 -185.939 3073.78
2901 166.903 139.126 78.1679
2898 231.116 136.899 64.0063
2897 226.13 132.285 66.0087
2895 185.472 131.183 76.725
2893 215.744 119.544 64.4987
2892 173.274 108.713 77.2333
2890 -222.967 210.46 514.532
2887 159.645 66.2234 801.465
2883 343.614 24.0242 697.056
2881 85.2032 -27.5787 1142.99
2872 964.296 -315.094 2584.16
2858 961.301 -300.634 2582.34
2852 1021.34 -63.4508 2723.57
2842 500.727 -399.467 3331.75
2840 169.193 -600.118 4597.36
2837 237.811 -109.46 759.769
2834 -153.577 166.887 823.882
2831 -260.256 -104.28 1255.78
2829 -247.613 71.5859 917.954
2822 -151.612 -308.689 437.15
2817 38.9297 -32.3325 1146.2
2815 -67.8598 99.1548 151.101
2807 -279.139 142.934 731.05
2803 -387.049 146.476 640.479
2802 -31.3352 113.564 690.525
2801 306.377 193.168 999.04
2800 -494.06 45.6617 1025.52
2799 -419.564 46.0925 1027.13
2797 -10.5989 75.9892 1033.1
2796 -416.733 -52.0578 1615.57
2786 502.763 -166.461 2175.83
2783 -84.7999 199.091 813.273
2780 13.0725 78.259 586.953
2777 -412.334 48.8923 1042.74
2775 -72.869 71.0116 1004.3
2772 -24.4339 73.7529 1018.3
2765 -172.939 -127.207 1402.64
2762 210.751 -276.253 3783.18
2759 -26.534 -289.344 472.796
1093 458.54 -573.814 3473.48
1066 -103.887 166.247 151.259
1053 160.303 206.775 74.342
1041 -93.2036 187.772 138.905
1021 -97.9352 129.709 151.155
1010 375.923 42.8992 2209.35
963 317.881 -224.486 651.727
959 151.748 213.195 79.7036
941 320.101 60.6084 769.485
937 -101.524 70.0284 1044.04
936 -165.023 63.2529 967.505
898 -36.3427 61.6129 143.469
893 400.293 -6.62915 746.001
888 278.56 -379.035 2923.23
839 -400.228 55.0313 1117.79
817 -229.844 63.2879 935.019
774 -111.688 174.126 131.149
767 -61.3088 92.6805 145.831
727 154.328 117.017 87.0497
698 -420.006 39.6431 1066.55
686 -90.7172 184.321 150.704
682 -301.429 228.216 369.326
681 -70.1726 128.834 154.015
643 7.06924 76.5155 171.928
642 -146.553 167.645 766.381
2637 -97.3691 68.5438 988.949
257 541.034 -463.306 3170.66
2614 -498.935 27.7434 981.197
253 -123.958 -12.5336 1696.71
2608 -2.31846 74.9727 1091.62
248 -287.02 -173.123 1587.48
247 549.024 -352.933 3090.36
2604 -622.08 -7.71966 1285.56
243 -393.75 -727.383 4068.15
231 -58.9999 -7.98819 1638.7
229 -99.5204 -149.468 1602.31
2586 -373.937 52.4981 1116.44
228 -0.391163 -742.836 4027.37
224 -168.358 55.1315 1187.71
221 109.526 -243.867 561.365
216 74.0516 -672.589 3999.57
211 -11.3012 66.6515 133.915
206 -279.646 52.8613 1088.35
2563 -134.952 -83.1652 1286.32
200 -72.1908 95.0371 150.453
197 -27.8699 66.5194 138.768
2550 -43.9947 -694.975 4005.37
190 -705.505 -754.597 3821.2
2547 -430.307 42.3551 1074.03
186 -75.864 167.4 146.723
2543 338.476 6.41923 723.45
2532 -148.81 24.0873 1237.02
167 -83.8312 63.7377 1154.17
166 -116.898 -5.52583 1674.25
2523 -64.7577 78.4782 151.93
2521 -280.346 144.539 736.701
162 -59.9276 -688.338 4005.15
161 -60.7522 -684.728 4015.25
159 -377.624 -766.527 3929.03
146 -201.232 59.8916 960.262
2486 -1265.16 -279.435 3814.52
2673 -287.444 50.8336 968.93
1168 -65.8895 68.9633 984.407
2671 -59.4464 72.7371 1023.2
