4,0,318.783844,276.472900,318.824548,276.468872,92
4,1,329.189697,294.448883,329.133254,294.276308,92
4,2,308.377991,258.496887,308.517128,258.662004,92
4,3,329.148560,258.473145,329.092440,258.637774,92
4,4,308.419128,294.472626,308.558069,294.298979,92
4,5,339.554443,276.449158,339.401199,276.445388,92
4,6,298.013245,276.496643,298.250685,276.492281,92
4,7,318.824982,312.448639,318.866787,312.107394,92
4,8,318.742706,240.497162,318.785014,240.829586,92
4,9,318.742706,240.497162,318.785014,240.829586,92
4,10,318.824982,312.448639,318.866787,312.107394,92
4,11,349.960327,294.425140,349.712151,294.254095,92
4,12,287.607361,258.520660,287.943743,258.685653,92
4,13,349.919189,258.449371,349.671484,258.612896,92
4,14,287.648499,294.496399,287.984785,294.322125,92
4,15,339.595581,312.424866,339.444247,312.086000,92
4,16,297.972107,240.520905,298.210140,240.854078,92
4,17,339.513306,240.473404,339.362745,240.803956,92
4,18,298.054382,312.472412,298.292138,312.129795,92
4,19,360.325073,276.425354,359.982440,276.421787,92
4,20,277.242645,276.520416,277.677984,276.515658,92
4,21,329.230835,330.424652,329.177767,329.919251,92
4,22,308.336823,222.521133,308.478052,223.019199,92
4,23,329.107391,222.497391,329.055323,222.993286,92
4,24,308.460266,330.448395,308.600862,329.940329,92
4,25,370.730957,294.401367,370.296546,294.232324,92
4,26,266.836761,258.544434,267.370824,258.708795,92
4,27,370.689789,258.425629,370.256017,258.587387,92
4,28,266.877899,294.520172,267.411937,294.345678,92
4,29,360.366211,312.401123,360.026316,312.065622,92
4,30,277.201477,240.544647,277.636506,240.877518,92
4,31,360.283936,240.449631,359.945124,240.777138,92
4,32,277.283783,312.496155,277.718674,312.153111,92
4,33,350.001465,330.400879,349.758447,329.899682,92
4,34,287.566193,222.544907,287.902829,223.043549,92
4,35,349.878021,222.473648,349.636433,222.965687,92
4,36,287.689636,330.472137,288.025929,329.962879,92
4,37,381.095642,276.401611,380.570091,276.398112,92
4,38,256.472015,276.544159,257.104959,276.538967,92
4,39,318.866150,348.424377,318.911863,347.755427,92
4,40,318.701538,204.521393,318.748410,205.179370,92
4,41,318.701538,204.521393,318.748410,205.179370,92
4,42,318.866150,348.424377,318.911863,347.755427,92
4,43,381.136780,312.377380,380.614815,312.046289,92
4,44,256.430878,240.568420,257.062637,240.900001,92
4,45,381.054535,240.425888,380.533991,240.749093,92
4,46,256.513153,312.519897,257.144913,312.177323,92
